year,state_po,FIPS,vote_perc
2012,MO,29219,35.56
2012,MO,29221,39.3
2012,MO,29223,31.7
2012,MO,29225,28.58
2012,MO,29227,32.54
2012,MO,29229,24.55
2012,MO,29510,82.71
2012,MT,30001,28.49
2012,MT,30003,62.3
2012,MT,30005,56.52
2012,MT,30007,25.37
2012,MT,30009,36.71
2012,MT,30011,12.09
2012,MT,30013,44.07
2012,MT,30015,34.67
2012,MT,30017,34.17
2012,MT,30019,23.54
2012,MT,30021,27.56
2012,MT,30023,64.13
2012,MT,30025,16.87
2012,MT,30027,27.01
2012,MT,30029,31.95
2012,MT,30031,45.86
2012,MT,30033,9.43
2012,MT,30035,65.68
2012,MT,30037,22.96
2012,MT,30039,31.26
2012,MT,30041,49.9
2012,MT,30043,34.85
2012,MT,30045,27.74
2012,MT,30047,43.63
2012,MT,30049,46.88
2012,MT,30051,26.01
2012,MT,30053,28.71
2012,MT,30055,22.46
2012,MT,30057,28.45
2012,MT,30059,27.67
2012,MT,30061,34.71
2012,MT,30063,57.39
2012,MT,30065,20.44
2012,MT,30067,43.15
2012,MT,30069,16.44
2012,MT,30071,21.14
2012,MT,30073,35.86
2012,MT,30075,16.55
2012,MT,30077,31.99
2012,MT,30079,23.76
2012,MT,30081,32.81
2012,MT,30083,21.57
2012,MT,30085,56.81
2012,MT,30087,40.36
2012,MT,30089,29.15
2012,MT,30091,34.49
2012,MT,30093,64.79
2012,MT,30095,26.54
2012,MT,30097,22.44
2012,MT,30099,32.98
2012,MT,30101,27.69
2012,MT,30103,25.05
2012,MT,30105,35.89
2012,MT,30107,27.42
2012,MT,30109,18.01
2012,MT,30111,38.37
2012,NE,31001,32.06
2012,NE,31003,17.67
2012,NE,31005,11.45
2012,NE,31007,13.38
2012,NE,31009,9.57
2012,NE,31011,21.92
2012,NE,31013,35.96
2012,NE,31015,17.55
2012,NE,31017,14.41
2012,NE,31019,27.58
2012,NE,31021,38.25
2012,NE,31023,27.08
2012,NE,31025,35.85
2012,NE,31027,22.1
2012,NE,31029,13.6
2012,NE,31031,14.23
2012,NE,31033,23.32
2012,NE,31035,22.63
2012,NE,31037,31.57
2012,NE,31039,25.93
2012,NE,31041,19.7
2012,NE,31043,47.62
2012,NE,31045,30.36
2012,NE,31047,27.98
2012,NE,31049,21.14
2012,NE,31051,32.39
2012,NE,31053,37.95
2012,NE,31055,47.54
2012,NE,31057,17.87
2012,NE,31059,28.03
2012,NE,31061,25.0
2012,NE,31063,20.77
2012,NE,31065,18.88
2012,NE,31067,40.4
2012,NE,31069,22.18
2012,NE,31071,15.85
2012,NE,31073,23.52
2012,NE,31075,8.26
2012,NE,31077,28.69
2012,NE,31079,35.4
2012,NE,31081,23.53
2012,NE,31083,19.91
2012,NE,31085,9.46
2012,NE,31087,18.33
2012,NE,31089,17.86
2012,NE,31091,14.94
2012,NE,31093,31.85
2012,NE,31095,34.68
2012,NE,31097,38.29
2012,NE,31099,24.31
2012,NE,31101,22.87
2012,NE,31103,16.53
2012,NE,31105,23.41
2012,NE,31107,26.24
2012,NE,31109,48.69
2012,NE,31111,28.43
2012,NE,31113,15.78
2012,NE,31115,17.32
2012,NE,31117,14.09
2012,NE,31119,25.1
2012,NE,31121,26.51
2012,NE,31123,20.78
2012,NE,31125,29.67
2012,NE,31127,35.1
2012,NE,31129,25.92
2012,NE,31131,36.68
2012,NE,31133,29.83
2012,NE,31135,17.07
2012,NE,31137,20.09
2012,NE,31139,18.57
2012,NE,31141,23.37
2012,NE,31143,21.49
2012,NE,31145,19.29
2012,NE,31147,31.85
2012,NE,31149,13.05
2012,NE,31151,46.17
2012,NE,31153,37.31
2012,NE,31155,32.07
2012,NE,31157,30.29
2012,NE,31159,31.51
2012,NE,31161,15.78
2012,NE,31163,36.08
2012,NE,31165,13.67
2012,NE,31167,23.22
2012,NE,31169,27.38
2012,NE,31171,10.29
2012,NE,31173,56.3
2012,NE,31175,22.69
2012,NE,31177,30.57
2012,NE,31179,29.17
2012,NE,31181,25.37
2012,NE,31183,20.76
2012,NE,31185,21.61
2012,NV,32001,28.85
2012,NV,32003,56.42
2012,NV,32005,35.65
2012,NV,32007,21.96
2012,NV,32009,21.15
2012,NV,32011,13.24
2012,NV,32013,30.24
2012,NV,32015,24.67
2012,NV,32017,18.59
2012,NV,32019,34.38
2012,NV,32021,42.41
2012,NV,32023,36.07
2012,NV,32027,33.55
2012,NV,32029,39.76
2012,NV,32031,50.79
2012,NV,32033,26.54
2012,NV,32510,44.13
2012,NH,33001,46.89
2012,NH,33003,48.88
2012,NH,33005,61.36
2012,NH,33007,57.92
2012,NH,33009,60.86
2012,NH,33011,49.74
2012,NH,33013,55.6
2012,NH,33015,47.03
2012,NH,33017,56.33
2012,NH,33019,55.72
2012,NJ,34001,57.96
2012,NJ,34003,55.2
2012,NJ,34005,58.53
2012,NJ,34007,68.17
2012,NJ,34009,45.18
2012,NJ,34011,61.59
2012,NJ,34013,78.09
2012,NJ,34015,54.75
2012,NJ,34017,77.52
2012,NJ,34019,40.42
2012,NJ,34021,67.99
2012,NJ,34023,63.24
2012,NJ,34025,46.89
2012,NJ,34027,44.04
2012,NJ,34029,40.71
2012,NJ,34031,63.7
2012,NJ,34033,49.89
2012,NJ,34035,52.19
2012,NJ,34037,38.43
2012,NJ,34039,66.6
2012,NJ,34041,41.41
2012,NM,35001,55.63
2012,NM,35003,26.38
2012,NM,35005,32.54
2012,NM,35006,60.18
2012,NM,35007,49.06
2012,NM,35009,29.52
2012,NM,35011,31.82
2012,NM,35013,55.91
2012,NM,35015,31.88
2012,NM,35017,54.95
2012,NM,35019,69.7
2012,NM,35021,43.26
2012,NM,35023,51.42
2012,NM,35025,23.98
2012,NM,35027,31.83
2012,NM,35028,48.72
2012,NM,35029,47.77
2012,NM,35031,72.24
2012,NM,35033,74.88
2012,NM,35035,34.12
2012,NM,35037,37.31
2012,NM,35039,74.72
2012,NM,35041,28.93
2012,NM,35043,50.36
2012,NM,35045,34.29
2012,NM,35047,76.9
2012,NM,35049,73.47
2012,NM,35051,38.49
2012,NM,35053,56.42
2012,NM,35055,78.09
2012,NM,35057,37.93
2012,NM,35059,26.83
2012,NM,35061,48.73
2012,MO,36000,77.24
2012,NY,36001,61.85
2012,NY,36003,34.6
2012,NY,36005,90.21
2012,NY,36007,49.01
2012,NY,36009,40.45
2012,NY,36011,51.67
2012,NY,36013,42.5
2012,NY,36015,46.29
2012,NY,36017,44.74
2012,NY,36019,58.95
2012,NY,36021,52.32
2012,NY,36023,50.78
2012,NY,36025,42.28
2012,NY,36027,50.17
2012,NY,36029,54.88
2012,NY,36031,56.04
2012,NY,36033,59.82
2012,NY,36035,42.08
2012,NY,36037,36.74
2012,NY,36039,40.95
2012,NY,36041,34.98
2012,NY,36043,43.23
2012,NY,36045,45.45
2012,NY,36047,79.42
2012,NY,36049,43.05
2012,NY,36051,41.46
2012,NY,36053,47.1
2012,NY,36055,55.69
2012,NY,36057,44.57
2012,NY,36059,51.86
2012,NY,36061,81.4
2012,NY,36063,47.0
2012,NY,36065,45.02
2012,NY,36067,57.38
2012,NY,36069,46.11
2012,NY,36071,50.3
2012,NY,36073,37.43
2012,NY,36075,49.74
2012,NY,36077,47.77
2012,NY,36079,41.81
2012,NY,36081,77.54
2012,NY,36083,52.03
2012,NY,36085,49.01
2012,NY,36087,51.36
2012,NY,36089,55.09
2012,NY,36091,48.33
2012,NY,36093,54.41
2012,NY,36095,38.76
2012,NY,36097,42.28
2012,NY,36099,50.62
2012,NY,36101,38.97
2012,NY,36103,49.04
2012,NY,36105,51.42
2012,NY,36107,39.55
2012,NY,36109,62.7
2012,NY,36111,55.98
2012,NY,36113,48.27
2012,NY,36115,47.6
2012,NY,36117,41.9
2012,NY,36119,60.44
2012,NY,36121,32.79
2012,NY,36123,45.11
2012,NC,37001,42.6
2012,NC,37003,26.81
2012,NC,37005,31.24
2012,NC,37007,62.36
2012,NC,37009,32.64
2012,NC,37011,24.26
2012,NC,37013,39.94
2012,NC,37015,66.14
2012,NC,37017,50.52
2012,NC,37019,38.42
2012,NC,37021,55.31
2012,NC,37023,37.49
2012,NC,37025,39.31
2012,NC,37027,31.38
2012,NC,37029,32.06
2012,NC,37031,29.0
2012,NC,37033,48.45
2012,NC,37035,34.58
2012,NC,37037,51.82
2012,NC,37039,26.25
2012,NC,37041,47.38
2012,NC,37043,27.99
2012,NC,37045,39.37
2012,NC,37047,45.58
2012,NC,37049,40.64
2012,NC,37051,59.38
2012,NC,37053,31.51
2012,NC,37055,41.13
2012,NC,37057,29.07
2012,NC,37059,27.75
2012,NC,37061,43.87
2012,NC,37063,75.8
2012,NC,37065,67.89
2012,NC,37067,53.04
2012,NC,37069,47.33
2012,NC,37071,36.66
2012,NC,37073,51.63
2012,NC,37075,28.35
2012,NC,37077,51.75
2012,NC,37079,45.87
2012,NC,37081,57.66
2012,NC,37083,65.86
2012,NC,37085,39.92
2012,NC,37087,42.3
2012,NC,37089,35.58
2012,NC,37091,71.84
2012,NC,37093,58.96
2012,NC,37095,48.8
2012,NC,37097,34.15
2012,NC,37099,48.47
2012,NC,37101,35.58
2012,NC,37103,44.97
2012,NC,37105,44.56
2012,NC,37107,49.66
2012,NC,37109,29.98
2012,NC,37111,33.32
2012,NC,37113,33.88
2012,NC,37115,44.34
2012,NC,37117,52.03
2012,NC,37119,60.65
2012,NC,37121,23.67
2012,NC,37123,41.9
2012,NC,37125,35.56
2012,NC,37127,50.14
2012,NC,37129,46.96
2012,NC,37131,67.24
2012,NC,37133,35.95
2012,NC,37135,70.22
2012,NC,37137,39.15
2012,NC,37139,56.78
2012,NC,37141,39.27
2012,NC,37143,41.48
2012,NC,37145,44.06
2012,NC,37147,53.06
2012,NC,37149,38.63
2012,NC,37151,24.33
2012,NC,37153,51.01
2012,NC,37155,58.18
2012,NC,37157,38.91
2012,NC,37159,36.35
2012,NC,37161,32.66
2012,NC,37163,44.19
2012,NC,37165,58.03
2012,NC,37167,29.36
2012,NC,37169,27.84
2012,NC,37171,30.92
2012,NC,37173,45.71
2012,NC,37175,40.72
2012,NC,37177,46.94
2012,NC,37179,34.28
2012,NC,37181,63.89
2012,NC,37183,54.94
2012,NC,37185,68.67
2012,NC,37187,58.98
2012,NC,37189,46.98
2012,NC,37191,45.4
2012,NC,37193,27.96
2012,NC,37195,53.38
2012,NC,37197,23.54
2012,NC,37199,42.12
2012,ND,38001,25.51
2012,ND,38003,43.35
2012,ND,38005,57.26
2012,ND,38007,15.4
2012,ND,38009,33.28
2012,ND,38011,23.83
2012,ND,38013,22.48
2012,ND,38015,32.55
2012,ND,38017,47.0
2012,ND,38019,39.54
2012,ND,38021,33.65
2012,ND,38023,33.13
2012,ND,38025,24.98
2012,ND,38027,42.01
2012,ND,38029,20.33
2012,ND,38031,36.09
2012,ND,38033,17.46
2012,ND,38035,46.73
2012,ND,38037,23.64
2012,ND,38039,39.91
2012,ND,38041,22.98
2012,ND,38043,29.59
2012,ND,38045,33.73
2012,ND,38047,21.62
2012,ND,38049,34.77
2012,ND,38051,30.0
2012,ND,38053,26.86
2012,ND,38055,33.82
2012,ND,38057,26.17
2012,ND,38059,32.83
2012,ND,38061,40.58
2012,ND,38063,45.71
2012,ND,38065,27.74
2012,ND,38067,38.49
2012,ND,38069,30.3
2012,ND,38071,43.29
2012,ND,38073,55.38
2012,ND,38075,31.14
2012,ND,38077,42.01
2012,ND,38079,73.66
2012,ND,38081,53.56
2012,ND,38083,19.83
2012,ND,38085,78.67
2012,ND,38087,18.99
2012,ND,38089,24.17
2012,ND,38091,49.71
2012,ND,38093,37.51
2012,ND,38095,43.65
2012,ND,38097,46.19
2012,ND,38099,41.68
2012,ND,38101,33.15
2012,ND,38103,28.29
2012,ND,38105,23.67
2012,OH,39001,35.86
2012,OH,39003,37.14
2012,OH,39005,34.04
2012,OH,39007,55.27
2012,OH,39009,66.24
2012,OH,39011,24.91
2012,OH,39013,44.85
2012,OH,39015,36.65
2012,OH,39017,36.66
2012,OH,39019,41.8
2012,OH,39021,38.24
2012,OH,39023,48.79
2012,OH,39025,31.64
2012,OH,39027,31.92
2012,OH,39029,43.04
2012,OH,39031,44.09
2012,OH,39033,37.91
2012,OH,39035,69.42
2012,OH,39037,26.87
2012,OH,39039,42.28
2012,OH,39041,37.76
2012,OH,39043,55.31
2012,OH,39045,41.47
2012,OH,39047,38.56
2012,OH,39049,60.66
2012,OH,39051,42.66
2012,OH,39053,36.18
2012,OH,39055,38.55
2012,OH,39057,38.63
2012,OH,39059,44.31
2012,OH,39061,52.5
2012,OH,39063,35.2
2012,OH,39065,37.1
2012,OH,39067,41.31
2012,OH,39069,39.74
2012,OH,39071,33.91
2012,OH,39073,48.37
2012,OH,39075,22.61
2012,OH,39077,44.63
2012,OH,39079,38.61
2012,OH,39081,46.52
2012,OH,39083,36.88
2012,OH,39085,48.71
2012,OH,39087,41.59
2012,OH,39089,42.02
2012,OH,39091,33.41
2012,OH,39093,56.87
2012,OH,39095,64.99
2012,OH,39097,39.08
2012,OH,39099,63.52
2012,OH,39101,45.72
2012,OH,39103,42.72
2012,OH,39105,39.41
2012,OH,39107,21.91
2012,OH,39109,31.54
2012,OH,39111,44.75
2012,OH,39113,51.5
2012,OH,39115,45.91
2012,OH,39117,36.66
2012,OH,39119,45.84
2012,OH,39121,36.29
2012,OH,39123,51.22
2012,OH,39125,38.76
2012,OH,39127,46.94
2012,OH,39129,40.14
2012,OH,39131,49.08
2012,OH,39133,51.75
2012,OH,39135,30.79
2012,OH,39137,23.5
2012,OH,39139,39.31
2012,OH,39141,48.43
2012,OH,39143,50.15
2012,OH,39145,48.38
2012,OH,39147,44.94
2012,OH,39149,26.58
2012,OH,39151,49.28
2012,OH,39153,57.17
2012,OH,39155,60.63
2012,OH,39157,44.23
2012,OH,39159,34.44
2012,OH,39161,29.06
2012,OH,39163,44.56
2012,OH,39165,29.65
2012,OH,39167,39.5
2012,OH,39169,38.79
2012,OH,39171,41.04
2012,OH,39173,51.29
2012,OH,39175,39.13
2012,OK,40001,32.68
2012,OK,40003,15.46
2012,OK,40005,26.0
2012,OK,40007,10.58
2012,OK,40009,20.46
2012,OK,40011,26.0
2012,OK,40013,27.88
2012,OK,40015,35.75
2012,OK,40017,22.83
2012,OK,40019,28.66
2012,OK,40021,42.95
2012,OK,40023,29.49
2012,OK,40025,9.61
2012,OK,40027,37.03
2012,OK,40029,27.51
2012,OK,40031,41.48
2012,OK,40033,26.78
2012,OK,40035,32.92
2012,OK,40037,27.3
2012,OK,40039,24.06
2012,OK,40041,29.39
2012,OK,40043,14.38
2012,OK,40045,12.55
2012,OK,40047,23.77
2012,OK,40049,26.98
2012,OK,40051,24.39
2012,OK,40053,19.0
2012,OK,40055,26.64
2012,OK,40057,28.6
2012,OK,40059,12.06
2012,OK,40061,27.69
2012,OK,40063,32.56
2012,OK,40065,24.67
2012,OK,40067,27.02
2012,OK,40069,30.03
2012,OK,40071,28.69
2012,OK,40073,15.57
2012,OK,40075,32.32
2012,OK,40077,30.81
2012,OK,40079,29.43
2012,OK,40081,25.52
2012,OK,40083,27.73
2012,OK,40085,29.8
2012,OK,40087,22.33
2012,OK,40089,24.22
2012,OK,40091,38.13
2012,OK,40093,14.18
2012,OK,40095,27.16
2012,OK,40097,33.35
2012,OK,40099,29.93
2012,OK,40101,42.61
2012,OK,40103,24.68
2012,OK,40105,30.52
2012,OK,40107,34.98
2012,OK,40109,41.67
2012,OK,40111,41.27
2012,OK,40113,37.36
2012,OK,40115,35.18
2012,OK,40117,29.99
2012,OK,40119,35.82
2012,OK,40121,30.83
2012,OK,40123,30.62
2012,OK,40125,30.67
2012,OK,40127,25.25
2012,OK,40129,16.25
2012,OK,40131,24.93
2012,OK,40133,34.87
2012,OK,40135,30.45
2012,OK,40137,23.38
2012,OK,40139,14.88
2012,OK,40141,33.3
2012,OK,40143,36.32
2012,OK,40145,27.15
2012,OK,40147,26.09
2012,OK,40149,19.05
2012,OK,40151,19.75
2012,OK,40153,16.01
2012,OR,41001,28.04
2012,OR,41003,62.0
2012,OR,41005,50.44
2012,OR,41007,55.34
2012,OR,41009,50.28
2012,OR,41011,44.78
2012,OR,41013,30.34
2012,OR,41015,39.6
2012,OR,41017,45.13
2012,OR,41019,34.43
2012,OR,41021,34.97
2012,OR,41023,21.81
2012,OR,41025,23.22
2012,OR,41027,61.58
2012,OR,41029,45.78
2012,OR,41031,40.38
2012,OR,41033,37.16
2012,OR,41035,29.49
2012,OR,41037,20.75
2012,OR,41039,59.73
2012,OR,41041,58.31
2012,OR,41043,39.63
2012,OR,41045,27.71
2012,OR,41047,46.83
2012,OR,41049,30.96
2012,OR,41051,75.37
2012,OR,41053,46.21
2012,OR,41055,31.09
2012,OR,41057,50.27
2012,OR,41059,34.38
2012,OR,41061,32.92
2012,OR,41063,29.8
2012,OR,41065,47.93
2012,OR,41067,57.08
2012,OR,41069,31.0
2012,OR,41071,44.89
2012,PA,42001,35.54
2012,PA,42003,56.69
2012,PA,42005,30.56
2012,PA,42007,46.05
2012,PA,42009,22.07
2012,PA,42011,48.74
2012,PA,42013,32.4
2012,PA,42015,36.81
2012,PA,42017,50.0
2012,PA,42019,31.92
2012,PA,42021,40.06
2012,PA,42023,34.3
2012,PA,42025,45.27
2012,PA,42027,49.09
2012,PA,42029,49.34
2012,PA,42031,31.24
2012,PA,42033,34.79
2012,PA,42035,43.23
2012,PA,42037,42.68
2012,PA,42039,39.23
2012,PA,42041,40.04
2012,PA,42043,52.39
2012,PA,42045,60.16
2012,PA,42047,41.27
2012,PA,42049,57.36
2012,PA,42051,45.3
2012,PA,42053,38.75
2012,PA,42055,30.11
2012,PA,42057,21.15
2012,PA,42059,40.46
2012,PA,42061,30.67
2012,PA,42063,39.85
2012,PA,42065,26.45
2012,PA,42067,26.71
2012,PA,42069,63.09
2012,PA,42071,39.78
2012,PA,42073,44.86
2012,PA,42075,35.17
2012,PA,42077,53.25
2012,PA,42079,51.68
2012,PA,42081,32.7
2012,PA,42083,35.06
2012,PA,42085,47.64
2012,PA,42087,26.1
2012,PA,42089,55.98
2012,PA,42091,56.61
2012,PA,42093,38.99
2012,PA,42095,51.71
2012,PA,42097,39.36
2012,PA,42099,29.72
2012,PA,42101,85.29
2012,PA,42103,43.86
2012,PA,42105,26.19
2012,PA,42107,42.52
2012,PA,42109,31.24
2012,PA,42111,27.8
2012,PA,42113,35.06
2012,PA,42115,38.43
2012,PA,42117,31.5
2012,PA,42119,37.55
2012,PA,42121,35.84
2012,PA,42123,40.44
2012,PA,42125,42.58
2012,PA,42127,38.86
2012,PA,42129,37.58
2012,PA,42131,42.63
2012,PA,42133,38.68
2012,RI,44001,60.68
2012,RI,44003,57.73
2012,RI,44005,59.47
2012,RI,44007,66.53
2012,RI,44009,57.07
2012,SC,45001,42.57
2012,SC,45003,35.99
2012,SC,45005,79.2
2012,SC,45007,31.03
2012,SC,45009,67.19
2012,SC,45011,52.28
2012,SC,45013,40.72
2012,SC,45015,41.85
2012,SC,45017,51.63
2012,SC,45019,50.39
2012,SC,45021,34.81
2012,SC,45023,54.77
2012,SC,45025,47.96
2012,SC,45027,55.8
2012,SC,45029,49.6
2012,SC,45031,51.27
2012,SC,45033,57.71
2012,SC,45035,41.24
2012,SC,45037,42.87
2012,SC,45039,65.38
2012,SC,45041,49.23
2012,SC,45043,45.74
2012,SC,45045,35.23
2012,SC,45047,41.76
2012,SC,45049,63.37
2012,SC,45051,34.6
2012,SC,45053,57.45
2012,SC,45055,40.29
2012,SC,45057,40.49
2012,SC,45059,40.6
2012,SC,45061,67.1
2012,SC,45063,30.32
2012,SC,45065,51.41
2012,SC,45067,64.65
2012,SC,45069,61.91
2012,SC,45071,42.28
2012,SC,45073,27.88
2012,SC,45075,71.37
2012,SC,45077,24.49
2012,SC,45079,65.34
2012,SC,45081,38.86
2012,SC,45083,37.72
2012,SC,45085,58.32
2012,SC,45087,46.22
2012,SC,45089,69.52
2012,SC,45091,39.05
2012,SD,46003,39.71
2012,SD,46005,39.67
2012,SD,46007,45.55
2012,SD,46009,37.96
2012,SD,46011,46.99
2012,SD,46013,45.12
2012,SD,46015,34.64
2012,SD,46017,73.63
2012,SD,46019,23.81
2012,SD,46021,19.44
2012,SD,46023,39.4
2012,SD,46025,39.15
2012,SD,46027,56.46
2012,SD,46029,39.81
2012,SD,46031,54.0
2012,SD,46033,29.54
2012,SD,46035,38.16
2012,SD,46037,52.11
2012,SD,46039,43.34
2012,SD,46041,63.69
2012,SD,46043,19.64
2012,SD,46045,32.13
2012,SD,46047,32.42
2012,SD,46049,29.37
2012,SD,46051,41.4
2012,SD,46053,27.85
2012,SD,46055,12.64
2012,SD,46057,32.98
2012,SD,46059,31.11
2012,SD,46061,31.46
2012,SD,46063,11.1
2012,SD,46065,34.16
2012,SD,46067,26.95
2012,SD,46069,25.78
2012,SD,46071,38.52
2012,SD,46073,44.93
2012,SD,46075,17.73
2012,SD,46077,41.87
2012,SD,46079,43.34
2012,SD,46081,34.98
2012,SD,46083,36.36
2012,SD,46085,38.56
2012,SD,46087,34.63
2012,SD,46089,22.39
2012,SD,46091,53.4
2012,SD,46093,27.07
2012,SD,46095,48.76
2012,SD,46097,42.02
2012,SD,46099,45.28
2012,SD,46101,47.12
2012,SD,46103,34.02
2012,SD,46105,20.06
2012,SD,46107,24.55
2012,SD,46109,54.09
2012,SD,46111,34.89
2012,SD,46113,93.39
2012,SD,46115,42.75
2012,SD,46117,28.25
2012,SD,46119,22.74
2012,SD,46121,79.13
2012,SD,46123,27.39
2012,SD,46125,33.52
2012,SD,46127,36.62
2012,SD,46129,27.25
2012,SD,46135,42.37
2012,SD,46137,57.69
2012,TN,47001,34.13
2012,TN,47003,29.15
2012,TN,47005,36.27
2012,TN,47007,29.07
2012,TN,47009,26.27
2012,TN,47011,22.35
2012,TN,47013,27.5
2012,TN,47015,31.45
2012,TN,47017,32.02
2012,TN,47019,23.23
2012,TN,47021,30.69
2012,TN,47023,25.34
2012,TN,47025,23.9
2012,TN,47027,36.77
2012,TN,47029,24.48
2012,TN,47031,30.48
2012,TN,47033,30.36
2012,TN,47035,24.8
2012,TN,47037,58.45
2012,TN,47039,30.65
2012,TN,47041,33.85
2012,TN,47043,34.95
2012,TN,47045,27.22
2012,TN,47047,34.17
2012,TN,47049,22.64
2012,TN,47051,34.76
2012,TN,47053,33.38
2012,TN,47055,34.82
2012,TN,47057,23.0
2012,TN,47059,26.06
2012,TN,47061,38.78
2012,TN,47063,26.13
2012,TN,47065,41.67
2012,TN,47067,23.22
2012,TN,47069,52.51
2012,TN,47071,23.51
2012,TN,47073,25.7
2012,TN,47075,60.36
2012,TN,47077,25.03
2012,TN,47079,34.06
2012,TN,47081,35.49
2012,TN,47083,46.25
2012,TN,47085,42.33
2012,TN,47087,41.56
2012,TN,47089,24.1
2012,TN,47091,23.94
2012,TN,47093,34.43
2012,TN,47095,42.36
2012,TN,47097,46.16
2012,TN,47099,27.84
2012,TN,47101,30.83
2012,TN,47103,24.8
2012,TN,47105,22.91
2012,TN,47107,25.84
2012,TN,47109,26.98
2012,TN,47111,22.48
2012,TN,47113,45.13
2012,TN,47115,37.98
2012,TN,47117,34.68
2012,TN,47119,35.83
2012,TN,47121,29.34
2012,TN,47123,26.76
2012,TN,47125,44.08
2012,TN,47127,25.19
2012,TN,47129,26.52
2012,TN,47131,27.01
2012,TN,47133,36.6
2012,TN,47135,37.85
2012,TN,47137,29.03
2012,TN,47139,30.63
2012,TN,47141,30.6
2012,TN,47143,24.82
2012,TN,47145,28.53
2012,TN,47147,31.53
2012,TN,47149,36.84
2012,TN,47151,21.78
2012,TN,47153,28.96
2012,TN,47155,21.91
2012,TN,47157,62.63
2012,TN,47159,34.85
2012,TN,47161,40.45
2012,TN,47163,25.58
2012,TN,47165,28.42
2012,TN,47167,29.62
2012,TN,47169,42.69
2012,TN,47171,27.0
2012,TN,47173,25.36
2012,TN,47175,38.04
2012,TN,47177,36.51
2012,TN,47179,29.82
2012,TN,47181,21.2
2012,TN,47183,28.76
2012,TN,47185,30.58
2012,TN,47187,26.13
2012,TN,47189,28.53
2012,TX,48001,23.52
2012,TX,48003,17.74
2012,TX,48005,27.58
2012,TX,48007,28.03
2012,TX,48009,12.61
2012,TX,48011,10.48
2012,TX,48013,40.35
2012,TX,48015,19.33
2012,TX,48017,25.66
2012,TX,48019,19.73
2012,TX,48021,40.29
2012,TX,48023,16.77
2012,TX,48025,43.81
2012,TX,48027,41.19
2012,TX,48029,51.56
2012,TX,48031,24.53
2012,TX,48033,8.82
2012,TX,48035,18.58
2012,TX,48037,28.8
2012,TX,48039,32.25
2012,TX,48041,31.23
2012,TX,48043,45.64
2012,TX,48045,16.67
2012,TX,48047,78.49
2012,TX,48049,13.65
2012,TX,48051,26.41
2012,TX,48053,21.87
2012,TX,48055,43.29
2012,TX,48057,36.25
2012,TX,48059,14.45
2012,TX,48061,64.99
2012,TX,48063,32.94
2012,TX,48065,10.51
2012,TX,48067,24.8
2012,TX,48069,29.73
2012,TX,48071,18.93
2012,TX,48073,24.03
2012,TX,48075,16.03
2012,TX,48077,14.63
2012,TX,48079,27.92
2012,TX,48081,12.71
2012,TX,48083,12.66
2012,TX,48085,33.49
2012,TX,48087,15.39
2012,TX,48089,25.0
2012,TX,48091,22.22
2012,TX,48093,18.14
2012,TX,48095,19.38
2012,TX,48097,15.65
2012,TX,48099,31.06
2012,TX,48101,24.29
2012,TX,48103,21.43
2012,TX,48105,32.94
2012,TX,48107,35.76
2012,TX,48109,64.62
2012,TX,48111,16.49
2012,TX,48113,57.11
2012,TX,48115,27.98
2012,TX,48117,28.75
2012,TX,48119,22.5
2012,TX,48121,33.35
2012,TX,48123,22.1
2012,TX,48125,21.2
2012,TX,48127,73.4
2012,TX,48129,14.72
2012,TX,48131,76.68
2012,TX,48133,14.93
2012,TX,48135,24.97
2012,TX,48137,26.24
2012,TX,48139,25.63
2012,TX,48141,65.51
2012,TX,48143,15.75
2012,TX,48145,37.41
2012,TX,48147,23.01
2012,TX,48149,21.94
2012,TX,48151,31.43
2012,TX,48153,26.43
2012,TX,48155,28.28
2012,TX,48157,46.08
2012,TX,48159,17.64
2012,TX,48161,24.44
2012,TX,48163,59.88
2012,TX,48165,13.16
2012,TX,48167,35.89
2012,TX,48169,17.88
2012,TX,48171,16.37
2012,TX,48173,7.61
2012,TX,48175,32.59
2012,TX,48177,29.34
2012,TX,48179,11.99
2012,TX,48181,25.25
2012,TX,48183,29.87
2012,TX,48185,27.19
2012,TX,48187,31.8
2012,TX,48189,25.33
2012,TX,48191,23.9
2012,TX,48193,16.64
2012,TX,48195,8.1
2012,TX,48197,20.2
2012,TX,48199,15.77
2012,TX,48201,49.39
2012,TX,48203,32.31
2012,TX,48205,9.62
2012,TX,48207,27.47
2012,TX,48209,43.27
2012,TX,48211,12.72
2012,TX,48213,22.1
2012,TX,48215,70.4
2012,TX,48217,22.85
2012,TX,48219,20.83
2012,TX,48221,17.05
2012,TX,48223,21.78
2012,TX,48225,27.57
2012,TX,48227,24.27
2012,TX,48229,43.92
2012,TX,48231,23.78
2012,TX,48233,13.18
2012,TX,48235,14.21
2012,TX,48237,10.42
2012,TX,48239,21.29
2012,TX,48241,25.32
2012,TX,48243,36.91
2012,TX,48245,50.4
2012,TX,48247,78.04
2012,TX,48249,58.14
2012,TX,48251,21.49
2012,TX,48253,22.02
2012,TX,48255,31.66
2012,TX,48257,27.32
2012,TX,48259,17.11
2012,TX,48261,49.1
2012,TX,48263,16.3
2012,TX,48265,19.83
2012,TX,48267,11.47
2012,TX,48269,3.45
2012,TX,48271,36.63
2012,TX,48273,53.37
2012,TX,48275,21.99
2012,TX,48277,24.31
2012,TX,48279,24.4
2012,TX,48281,20.53
